ID,Is_Lead
ZEZT2RND,0.060048212
9AVBPCUN,0.030695441
EZYK55RU,0.05650737
XLUTOAMB,0.112881345
DWU7CKFE,0.212694475
D6DQQIBU,0.486357439
QHQJZFZU,0.516717201
YP9SF5M4,0.061017163
VMYWFYEL,0.830270481
4XPSMAPQ,0.06572585
FKF7TQWV,0.394731081
FFSKJ4PJ,0.104218924
5UTEZSAB,0.028955604
5NKBKDHR,0.185978013
N3UXDVTF,0.828556025
5OY8PVUA,0.066086092
RSDW4ASM,0.044434974
LH8H3PTS,0.991773868
CSSGZP9Q,0.054928635
SKHABGYI,0.048790766
GFNPT3NG,0.060122105
CBKXYPE7,0.231793523
QGXXYFWE,0.323008746
DTLXTDMB,0.325893474
XQU9XWRT,0.034485547
NZMD3FOP,0.061730622
YHJCEHBM,0.366402137
P8Q24VFD,0.080575304
IMF54OGD,0.107810397
QXTFTJZR,0.122348323
RMBIAZPU,0.36381163
9VCZ5LPR,0.054614063
GSYBHMCW,0.059991194
X7C7Z2C3,0.035799055
FPUWSRYS,0.033714023
XPMQAAKG,0.098138984
EQ3C2DDV,0.153192797
WBBAFNBP,0.989361346
FYH9BSDA,0.213446367
JWNYLDQ2,0.058463433
OWYEXKMJ,0.221398258
PGE7SYWG,0.060029912
6S8GNM6C,0.060288706
EVGXQGGW,0.045656043
G3RBZKVF,0.025792044
WPRYJTHH,0.218983871
6PMYO4NW,0.068437587
4DPCCOT4,0.106095219
EVHK3KNC,0.063974808
C25XPJHR,0.026742612
MRAIW8WJ,0.049992675
FRHEUMRV,0.030803147
TDF6TDHD,0.06035901
MG2YF6UW,0.865482759
7GX9RWEC,0.165601403
6LM5QANA,0.852228439
J3DBQUJR,0.087628655
2O4EUQUG,0.242471853
COA38OVH,0.186829919
NUEETDF8,0.055609427
BP3FKBPZ,0.487692308
EEG8PEV4,0.06053544
G7JWN6JV,0.307958865
ESSIGXVU,0.025516191
8W6YED3T,0.024378264
TNCPHB6Z,0.226196972
SD3MES8O,0.06419533
3C3FBK8X,0.138770416
WUMUDSST,0.079997154
4DWPAOIX,0.056327845
5PRTDKXK,0.219247103
HVOBOSSI,0.150041381
4WTK9RBR,0.14009344
FEAFI9GC,0.088306561
EKN8UCSW,0.823679674
LEWKD4PA,0.494697702
B9JENQDR,0.056369136
BGVQQ2QF,0.518706793
SKA2MXXX,0.797048473
BRGRQGCV,0.19080435
FZDUYUZS,0.270060456
STHZCZMQ,0.05739231
AGWQXYSK,0.046716779
ZMXBDAFI,0.022417751
7HUWEUJO,0.060431123
RNPTWY6J,0.063912871
D63CE4JE,0.269365707
JWPYWNEU,0.053580089
CLU9WQQT,0.156973287
NR5WGFN3,0.047197501
F8TSYPVA,0.024968719
QP2KV4CW,0.056490044
GYKEBWCJ,0.104331119
F9S9YZME,0.084416761
N24NSEQJ,0.371536976
IDFGBLIU,0.800675428
FBOGFQFB,0.362364006
4VB7NFVX,0.024590874
R4I3U6WD,0.063585471
HNZWV5EM,0.459272432
UNFYHUVP,0.064924859
GJTTIERJ,0.115165547
5MAVNMJX,0.059348807
JZ4ZRZTA,0.038403726
8NG6UC8R,0.062163857
K9OYK83E,0.974063623
RB65FVXC,0.796163332
D2YB7S8P,0.150303471
9PFZ8GSE,0.061379486
KE9JE458,0.07763048
VO5TK8FH,0.053018175
RVXXEWTK,0.210629132
MS2BW42V,0.817213178
IZ2WTEUM,0.104370584
HFSBB5OA,0.24776324
I45PNTSC,0.144715679
AT8BBNEH,0.057877567
LGMCRTXE,0.153039396
FLHARRYM,0.090106866
D7SKYGEU,0.065304618
CDVFVZN7,0.027564375
CEWLRR8Y,0.059020716
LUCZHK3E,0.126605865
CXJPU8PX,0.057582267
EEZE8GXQ,0.227873933
JTGIKBCV,0.059401637
CJHYZVAV,0.471087605
BSZZU2BK,0.40049991
KSKVJWTS,0.081830637
N9BANBOO,0.329290676
X4KLM3YU,0.054477106
CYFJBWNG,0.053482394
JOUCPG5U,0.077805118
GQSWAG6M,0.054897293
7DQEOUAG,0.830643654
HA7JKNHG,0.064939587
FF7MPYXR,0.095816401
YMS7QOAS,0.819463694
DJ43FJEN,0.818795037
9G7CGD3C,0.059033881
DYBXGBFU,0.822889709
FJU3EAS5,0.130475716
2X4WKSFP,0.123587991
BUHDYYGL,0.064738189
QWWFB53L,0.217092896
4DIOJQQX,0.061280161
IQDNORWY,0.674090672
MKXO7DVG,0.044558822
NIRZ4HID,0.503057891
5CSV6TOA,0.053282046
9SP9SJJE,0.186043772
GQ7VMAJN,0.486300993
VSJHZY3Q,0.099415828
BBHTJLPQ,0.090144485
Q3STKNUB,0.246381247
RX7XF57H,0.060809585
2AYJMXM2,0.05962518
XS3Q7AZR,0.144278121
NTFACGEL,0.334753591
JRXVV5GJ,0.199284497
TPSEHTTQ,0.051603071
VNORJUB2,0.062008595
UPNEWLXW,0.107996477
ZFRVI2UZ,0.272193766
DAD4EMXW,0.06551168
LUVNAEPN,0.06000903
KUKPJIXJ,0.805569279
EFFMCIMW,0.071952468
G8GN4JNV,0.054216862
F6YE3HVL,0.047043863
NXDXBMBF,0.057814105
MHSJQ4JV,0.833718002
ZV5H4FDP,0.119433983
SXHNHYFX,0.159008849
FFHSRPBN,0.060437432
Z2VJAMOW,0.134209526
HNS3R3D5,0.809299159
QADPUPRH,0.084590995
C6WQT4RX,0.077051122
56WAN93C,0.166251615
NRPPMJWP,0.862742686
XJFB5B9W,0.17616407
3BQVCYAE,0.322805125
EINEPRYC,0.055945379
CFEXBQSJ,0.822525287
SKAFGCWQ,0.228642973
GU8ONBGT,0.482159221
M9AFNCEQ,0.058287968
UUFE3JAX,0.856653798
PT59Y8HN,0.306413215
ARAZ5ZVL,0.137752002
PVNZKRS2,0.149674758
JPRR3MJX,0.494882876
EXZFCXZP,0.148394585
SDVPTGTB,0.044499466
EIJIAREQ,0.140002471
3BAYEXZC,0.080133931
MHNGXLNY,0.135130081
DCXCPZVX,0.249855459
GY3GGMD6,0.389133519
ZC6SSPYK,0.240880427
XNOFGM36,0.350006932
BKAUTCVF,0.133447528
QCJLXDJ8,0.058708259
UGYADX5L,0.548569417
GGFGJNYK,0.048629434
CELABZOL,0.819309855
EGEBKGVH,0.822235096
OXWWZMVZ,0.813322771
YLUDZJQB,0.282452124
KPSVKJBB,0.146535558
QUBAWSUU,0.203312582
C2IB9QPQ,0.103097352
GEDNUQUA,0.115690301
XBSA5NGK,0.327165663
HXXI4BN2,0.926657951
JMOTEOOJ,0.062645504
EQQSMGXD,0.384906781
WRPD2HMF,0.818108487
4C7CY3ER,0.329447442
EAYJ4OJF,0.061289439
2MEMZBBY,0.385152477
NX428PF5,0.051141829
XYQ4HMEE,0.437126923
74QHCPOR,0.183608919
6CZVKQTC,0.055791634
LKI8SIWO,0.857663465
E7SJU7FV,0.806889284
JRTVTWUY,0.039238895
EXQSXAHB,0.180476016
DAVGFGE3,0.121897182
NDYNMDUS,0.521194357
HCJYF2QZ,0.111837006
MYGFN2IW,0.04609011
SOGYHWEX,0.178751633
XRDU4PBA,0.157583162
BUGVH4DZ,0.234881496
JNNEZCBB,0.365275955
5FKFGIZC,0.177786195
NUEGYUGH,0.075562994
ABFQUVTA,0.053213595
WMWAQLVG,0.189696652
IYVVBXWR,0.152848792
NREVGZLT,0.129384178
U3BH4IY4,0.840482187
EFMRYVOU,0.456641364
JYP6C5FS,0.546153986
KEPXCN2O,0.061785761
INAKY9RK,0.054867263
CWFCD2XN,0.838425744
DAJT6YYA,0.068648832
XV2WQ7GY,0.056808229
JWVNPODL,0.488665187
H5KVKZQY,0.439625657
HFSJS8WA,0.834531069
JE2Q5DCN,0.056376769
WFGZQVVN,0.333507192
DX8A78IA,0.051804131
LHDE2QJC,0.050743154
27WCHANV,0.230674601
NGDJFWPK,0.023024036
9AFT9Z67,0.056285489
8XMAYA7Z,0.851310277
T5TGKHOM,0.1152559
KNUQEVWC,0.153516063
DIFJFDR7,0.06321063
XKAB9QYG,0.020432411
CU7WX4M2,0.489014673
TUFWHICI,0.828858626
CSUXS6UC,0.05912765
HEUYOQJS,0.060995701
ZXHATVUN,0.104303434
KWR4BJAI,0.13011359
F7RZRQVW,0.05768553
JUJWCYPP,0.026219396
2P8MMC3U,0.475397122
EBV3ROLX,0.051028189
FB33CRMM,0.037022453
8AXBJ3ZN,0.05474361
SZHWFXMQ,0.233118924
NJYNANBT,0.054562607
F2DZBV9E,0.185347059
MWHOTDGD,0.399704468
JKGQ6Q59,0.060077494
4F4UVPIS,0.813614702
KDBEZB4W,0.100709108
4IUEVZR6,0.181096229
CKDLDGBK,0.104174286
BMBMKLO5,0.825859833
L2DWAWQ8,0.826396978
UYXLWIRP,0.058675896
FIIFQK7R,0.100432727
TBMUHP5Y,0.19567228
ACKAWX6A,0.411747205
ZWGMQZGS,0.079393235
NYCJAH9H,0.079209195
3R3Q7LQU,0.979005516
NIBKBT5J,0.197418967
N9TMNZFO,0.101319271
TURJYWRJ,0.097238503
7M579PSP,0.054678978
6WSQZRZD,0.441156125
6P5GXEAY,0.263429606
DIRV6QNM,0.059393084
DKYWNCLE,0.043047351
R4MRAHPP,0.057328546
EKYVSQ5T,0.090175301
N4BRANZJ,0.572251654
BUXRZYW4,0.252770102
A6BSMDIU,0.055586757
G7LVRCOZ,0.094327463
XKWQPGCN,0.208244967
WXCVPZVR,0.065964697
QWT7FVWQ,0.30493117
UESNISUC,0.027584413
U96QQDMA,0.087403975
KGKRLGHN,0.43981899
B48AAWO4,0.074190059
4KDFRJTQ,0.988369489
V99WB3MP,0.120757733
9USF3V2T,0.127834211
8TTBHDWW,0.020425826
44NXV522,0.029608379
GUVTVHVA,0.054883645
FNMYKXQ8,0.154729293
AMM2AUGN,0.051626337
HNBGGECH,0.511491758
IAKCCEQE,0.820895827
TXHYU53A,0.060250634
J9TVCS4P,0.049529514
PQFG7RVU,0.837527478
E4XHEY5M,0.393667656
ZGXJAJHD,0.067056307
SF3U5N9N,0.816508543
GQAW8GKJ,0.055710869
BSYAT4Q6,0.82047857
MEMAFSXY,0.065253331
65RFJYZA,0.060675688
SPFVIIHP,0.05002006
7JYEFUQQ,0.091872995
XNZB34YR,0.172034791
WZBGLHSP,0.137750301
87GW5R2B,0.09407738
FEPZABDS,0.055213885
JNF4M6HC,0.025867839
BVCDEFKW,0.857051861
J3ZWSXCO,0.024840105
YBLEGRSE,0.109438714
WTF8P7V8,0.844956124
ABIYRCGE,0.079143715
KNMYXLRC,0.06173923
CFVLZIN7,0.051426573
K47UMJDR,0.870674098
2RDRCURM,0.573267913
N4HKJDBX,0.054206805
WGGRDUJM,0.099920198
6R8SWNWL,0.058529374
MB5EVGMF,0.852274537
4XMAPD2C,0.065313137
B382IJYT,0.045701998
AZIXBJDW,0.230881405
FJSWUU3X,0.275248706
TMB7UW6N,0.823150074
BEGGFDCW,0.15467404
TVJPH4BN,0.813994229
9FSPZ5WG,0.466525716
KOBVJ9DT,0.061558759
2VCDTZKX,0.263741145
JDTSV7UJ,0.36151731
MHVNW7PC,0.950935304
WSGMINXL,0.859604847
BAGZCANC,0.05800287
QU6LRB7T,0.026456647
77MMC3ZJ,0.456922495
HQKV8JZH,0.064386496
RU843WAT,0.199634859
3PRFSYJP,0.052436441
FZR8DAAY,0.41275928
BKBEQ7EH,0.091426809
BMBYJTCF,0.046150554
9F3JS3SS,0.053274691
LNTHB8EC,0.045584083
2NOO8MXG,0.826063657
FVEDRPAS,0.396546966
C4UMWDFD,0.278272679
XMHRUSX7,0.843470144
VJMAGUNE,0.152694461
D3CYVWRZ,0.058299559
3CWZG8YW,0.059084409
7GW8HWJB,0.434436244
JEPSMPY6,0.153454593
BFOWNRPA,0.061232872
J2AGEJWO,0.056915654
ASM8RE94,0.057476692
TLZ5WSBY,0.059588836
SWFQFAFE,0.076784017
FGBY3BM3,0.825752962
CA5MVMTK,0.18939164
76O7BYB3,0.153280216
I8I4UQQ2,0.198800805
8Q4FXOQI,0.125044733
7N8S8RVP,0.044245909
JMNT6HKQ,0.033047092
4AQYP6T4,0.802144253
CCVEYPDT,0.804397774
NEZUZXSE,0.059866557
ZYRBHE5X,0.063498893
BTHUEGSL,0.808005702
QUVYSJKC,0.380953586
SXNBY7P8,0.028764993
QCWOXVDT,0.506448001
SDBKBFUC,0.033534954
N3HQXP93,0.074289765
FJF2R559,0.098119846
DX2NSTRC,0.649459648
B7S5FXNB,0.116772015
FZNCCJS5,1.033693123
MFWRUU8O,0.02853187
KCKK5NAN,0.520723891
WLY7WNSY,0.831113696
TV7JSWHS,0.051577512
WEFRAEUB,0.141548634
WQKVFKYX,0.465750289
LDCWXFZR,0.129615417
7WYKPTE4,1.007133925
VXJR9OHG,0.05344988
DGBWPXE4,0.053668495
WOBGZCHF,0.449121773
GM5ZLTAD,0.055677541
EEYQ92WM,0.464288503
A9QTKLTQ,0.238887411
EVRYFMM5,0.031274754
HZT7GMIB,0.062409732
VQPBAQMK,0.113381991
HFBOEXFJ,0.058626972
MXGYNVZB,0.06018429
M9KP7EQW,0.098237227
M8PSGEVT,0.044892012
8YJWOC4T,0.439261729
W7DPYWKU,0.083707166
HSESPJWF,0.233255336
AUUETMSE,0.289833313
EIBVIG5Z,0.228078002
AHLQFSXG,0.045990404
C6VMEVM9,0.096741667
JGRVWRRF,0.060794325
3EGEKWHW,0.238450077
N4X6DSFX,0.162641379
FKK9S25E,0.056162387
RZTPYTEW,0.153539971
JNEWQFNU,0.152622125
AUQJSUGZ,0.279752928
HUVXAHJI,0.195766452
V4TNVMQA,0.063006841
R9W4YUP6,0.060122399
SJVU6JTU,0.059253807
6Y8QBWPR,0.244016707
LQMX2YPW,0.055077416
JAHLSX5B,0.047081676
79ARKMPK,0.818588912
RCU9KEFC,0.063311085
IGTEJF6Z,0.056144446
MWCTTZKD,0.054200831
CTHTL8KP,0.12952304
BZHHVRK6,0.182575455
VMTNCLZT,0.071176188
QN7EONYV,0.449486649
3M3TQVJB,0.464127427
KRGBGRU4,0.066134243
KD8DRTPQ,0.057851863
OJAHSFEI,0.202757695
A5WDUTPR,0.147253498
LRHVBP6H,0.112305394
G8AFNBV3,0.025652906
G9MPN3TN,0.235912439
NVMUEXZS,0.097939336
KHY39N7W,0.105946115
UDFHXSNF,0.809611416
C4UHSO4M,0.40512085
KF8AQSMN,0.057919809
K72DSIY8,0.455358773
6PQT2YFR,0.060533735
M3X5VR2A,0.048352303
U5M6GKM7,0.171931347
BRYAIT3P,0.09571611
TEVB5SKJ,0.368842369
B8SQBSVB,0.102507864
5VSQVPCD,0.262963742
ARUFAQUG,0.05705238
BSEBPB5B,0.059925923
EQOHOMQT,0.027730872
H65H9VAB,0.127924493
8BFKOWDE,0.811425745
2JVZ5ZND,0.183401701
37UPT2GG,0.08876943
PW4FQ6CY,0.067426553
GWZ4KHC5,0.105472264
X3A32ZZF,0.100730824
CGSBXAKR,0.022574918
7Q42UYDY,0.092844847
9GA7NGKE,0.109767896
G4DBSQT5,0.0630712
XJYQYVGA,0.26157411
84OKFQHS,0.146281344
BX8KYC5S,0.085280159
CHH2S35Z,0.857458472
7XFS9HEX,0.210280612
FBQGRLNV,0.028285877
2TTGLFLQ,0.064612414
2WRIMONC,0.099099375
CJBRGWGN,0.191016632
HANH6YZP,0.136570576
4KPA4YHR,0.468799734
DFPII22O,0.043529661
EJUUMWPQ,0.065725836
NNDUP9EE,0.066430363
CB5TGLCW,0.856808126
EUIWEHP4,0.236127889
IBV4SSPJ,0.056269699
PUXVSVTQ,0.207122406
LCKPRODK,0.138421229
XNRC4VHE,0.087742008
7OK937XC,0.521207964
ZZGRDMI9,0.06847662
5N2Z7YLL,0.02482228
K5EG5AHN,0.057048421
RGMTYHIQ,0.017426786
KR8BXBYI,0.061680913
KCFYYRC4,0.113831899
GHDVHBYI,0.067897512
Z5KN8VUG,0.826799011
GD6KQJZ6,0.038330618
VDU6B9FP,0.087287298
5RBD9D3D,0.057318071
BDQMQUCX,0.124405971
HHAY4EQP,0.808536184
XITEYKTK,0.027002415
A5CGK77N,0.063201393
FQVWNCGS,0.112554266
DMTN958M,0.06751744
CJB3RDDP,0.152074718
M7M3ZD4W,0.054555885
FFH5XEUC,0.491988885
DRMDQNWQ,0.053826222
JYKXFWX3,0.050399485
LVFJPUDN,0.028575633
MEKQ7GCG,0.196766275
BSXVJKHS,0.040523703
H6BB5R3Z,0.047410263
RRTQIQJC,0.142207056
JIFBAYCB,0.050027906
AV2JZRVT,0.131325063
3EJZUSRJ,0.050843465
KCPF5JAF,0.027586307
XQKVPKM6,0.408705312
JOCDNXXF,0.239280596
I9WJA6JF,0.071127684
9RSAUUPH,0.055248962
P36MMR7X,0.057089375
CARDYWPM,0.035122137
BCG8TQNU,0.835487878
IVVD5SDI,0.054398127
KHUDKRPY,0.1304407
CZWXZC96,0.068545656
GBDWHKPZ,0.13456026
EM6INKA7,0.057938434
HCFX8ED7,0.069584185
EWVEGMSZ,0.057167763
TLMU4IA9,0.081587166
NHA4TOFK,0.059300296
P3FDRZXZ,0.395312613
HE6MSALD,0.064952508
FJFLVDDU,0.026060468
XKAQ5I8F,0.221025947
R2WQJLUY,0.06005373
ARKM4WXM,0.173766464
N8EGFHYY,0.119537646
EIZWMHTJ,0.091589318
MHXS3PMC,0.057028966
DYXCPZQY,0.806327224
EOFH3KXX,0.06964306
MONOOTVT,0.439299655
YHBKXDXX,0.064307252
VUXK7TAA,0.244362327
CVZBBQVV,0.031299718
2EGUR28K,0.833790982
RZJLGYYY,0.062489825
HAEGBJQZ,0.055554113
LB4UJNDU,0.385267532
UAFJCYPO,0.131603506
6CFWA3NW,0.196120542
9VUKGTAI,0.025232467
WGU24R2Q,0.374200082
NUWD3FAY,0.053751601
2FB8VYNF,0.799380231
G8S5JR7U,0.079047361
E7GADWU6,0.781976867
QGVKWG2W,0.052635482
NRPYAN2I,0.04884938
LB9ZPNBY,0.038142601
KBUU9GTF,0.281957912
KTDHZXB8,0.053527929
CCERCB6H,0.062359712
NMJN8TQV,0.055431373
KHXJYMEI,0.025014059
C72RZOYA,0.051075517
DMJ9T46J,0.081478721
HLWMKRRA,0.823646986
QKFPXRFV,0.028920665
8QZNJIDP,0.255572936
XVPTR2AY,0.024938813
4VX8DC5R,0.455502689
MA8SO4SK,0.09610662
JMPKZWTU,0.100795658
BQL8ZKNW,0.105988477
3W9NM8ZH,0.063402708
ERXQJFCE,0.058239736
DRHQTRDS,0.041687943
JYSJGDDN,0.055575393
XW6BJF7L,0.853200519
MJ27JAKH,0.053217924
QBXUNKWA,0.057752405
NMWZTIEH,0.198644036
CQJBIP99,0.046438582
MGAK3GXZ,0.197013384
L6CSN3BB,0.351253384
WREQBSUI,0.064680658
E2WGCUPA,0.058549618
8M2YTHRZ,0.810393071
F4JEQKNU,0.083587711
3IDP22GW,0.038735092
XAMJRCYU,0.311782682
DTER2R7D,0.426419723
I98Z8HNE,0.841249871
HR5XBJVM,0.145627823
YGZTMGB7,0.799287283
PSBOHVNJ,0.0517673
8QUFXEMA,0.052192985
KMGBZNCA,0.124467415
7ERZDEMI,0.058841254
GNLWEDZP,0.165044111
SPQEDCOU,0.020742755
NSQ4RKNO,0.057555215
DCV7CJDQ,0.176149085
5NYXHRMH,0.419031703
CRCXSST6,0.058311115
ACRPCPRE,0.061245625
DD8T2DRC,0.026986964
52MTEBDZ,0.113524571
P2PWARDS,0.830642736
AWAJBXLB,0.058556648
CRA6MEMV,0.026942509
7ASYXE6A,0.170687607
6HBRAE9M,0.825598705
URKOW8RA,0.487519485
MBHGUV56,0.057813799
6BRMRNTO,0.056640047
2QQGUDAK,0.387773651
EDZUZTOB,0.045000194
KWCTLHMC,0.187695944
MPAYJAXN,0.471140569
H3MXHXJO,0.025659221
SQTKLMAI,0.444972849
NBOOLRF5,0.042478301
MBXRFCTT,0.875838816
NMMPZMNA,0.833465278
AMW6NJCF,0.413253456
6CHFWCCQ,0.819348454
BSKFYPCC,0.139286698
KGN8GHKZ,0.105064988
HBJBJHOK,0.458221877
IJNW95EO,0.054635958
4N34ZZRA,0.07212991
6WKTEOFZ,0.059312209
FX94RDNW,0.054512168
KS4JBTL6,0.932736373
FJAVTJS7,0.091275519
UPQEVVMU,0.220982847
CRZB4ZGB,0.030866499
JYJRVZTT,0.341094208
KQK8S8CG,0.861807418
JFRO8OTN,0.054381642
2BLTXHSB,0.050547941
BZHZVPKC,0.04247579
GE4VFAJH,0.805302799
MADCDZES,0.053648669
D7YPJDAK,0.027688107
EAVAMG2B,0.053025487
9BJB9WNR,0.384741193
3TLLGKJA,0.258658326
F62R3PGZ,0.033189453
68WEXKVB,0.034053385
JXR5N7CH,0.309257722
L7I6EJMW,0.192727292
TRILX8QT,0.062712792
CQSTKDUX,0.080285238
AQKGFEZB,0.171075752
SAVZ56EA,0.081937213
VGRHH5BK,0.058110853
GTCDNMBF,0.279809391
XVMJMPCD,0.061012977
CKFQQNDA,0.022534947
QDHHEHWA,0.109196922
H6SXNKC7,0.107314178
E2JAMLQP,0.062667303
XZMGB5FR,0.433934665
EMABPFPH,0.065579693
KBGBNFWA,0.994797754
IGFPECKT,0.090231676
KQUOKKT7,0.037633509
RBOQSGHA,0.110671093
X22A8KUZ,0.448488313
WB2SVZPT,0.783162224
DIFQVALO,0.481293267
QHHZBBMU,0.818982267
SJT5VHTP,0.354343057
O9FMB7MX,0.058482037
LDCJ5GBW,0.057566941
MOSXMCCN,0.804333317
FX3L4S6Z,0.193601575
HCCSVCEP,0.02623287
FDZXYMRH,0.292848051
LXEQHH2D,0.051037163
6HA3NXDS,0.094624591
68PYT3CF,0.055267678
VE4UYZTU,0.245202956
FRDT2DBR,0.119301255
GSD6VHA2,0.015736452
AMKSWFDH,0.254559553
XRYP3VYK,0.222692138
XIFVSSV6,0.056749937
W4RJBEBS,0.240868154
5SUTW9QL,0.042130746
FAHIFIFF,0.135976696
4ZR2TMOA,0.066425024
EZBSYWQU,0.011130218
FSCMUMLE,0.05718611
2LSC8W9Z,0.802420282
6RPGHRCA,0.05869544
CDX3MIHD,0.102688444
KJJHZMNJ,0.072034031
HABY38BN,0.296584731
X5ELUSJE,0.162553643
ZJTTQEEL,0.440491456
MHUC5RGD,0.33205744
NCWSS9X9,0.137610711
IMNXDL3Z,0.828548467
BTXMKNZR,0.136856028
RXY2YNXP,0.057866961
MWBFFQS8,0.120044437
XRQHD9HF,0.619365537
JDCPVCYR,0.058446488
8SKL8H7A,0.104427621
JYNRYFMJ,0.100104146
LBEENGGK,0.221432003
6CP6PTHP,0.446958143
JZPNE5IC,0.055644427
EXG8YGY8,0.14207563
G9IKZ7ZM,0.049658925
NRFCEPWB,0.143986335
KIO6ET4Y,0.046957493
C2V7HUFW,0.256862092
JMQ8HXVX,0.195798138
DZHFMHDP,0.087681128
DJYJX2LQ,0.048996316
DZXQUWMJ,0.488874775
B9PYFTEG,0.795527303
BYZM6IJU,0.052040112
OX8QRYTC,0.048722772
DPRMUEJH,0.054504779
F7VJVTPC,0.112365653
FBFSXNKI,0.077506079
NDJKC9JU,0.075194043
GXCMF6SK,0.100497599
MZKVMMS4,0.066527005
5CKXZQV6,0.309009272
BVVTQ46L,0.315259731
XYBBBVVF,0.823516786
LKJUDPFW,0.816509604
FIBAXTSJ,0.266122898
PX4ZNEC8,0.132480446
PASZ3TZA,0.067461275
56JJFDR2,0.034398521
DAUEAXV9,0.173488349
GT3SHMCU,0.275986576
JMWTNUDB,0.061936718
VWAFGRYE,0.061803961
IZOUQCSK,0.455399585
25OTR6YQ,0.038572489
6CCREH8G,0.093697299
B7D5YXOD,0.500029838
VV4TJS8A,0.503754079
KHSDJXWT,0.062474327
YRNP87NE,0.825069129
6WKPH9E9,0.109806465
JQSXEBGA,0.103277357
DLGVXWHS,0.070270616
K75U5YXV,0.059575503
GODZSYEN,0.236697182
D4WQ5JRA,0.083691537
8W387TWK,0.365665543
F4KMX5QM,0.153584734
NPYQKCC5,0.061010747
Z7XYQHLH,0.052087653
JCYZJMYR,0.043334821
9HPHCGHS,0.05512296
AG8YSH4M,0.101816656
DAZOP4BA,0.067788902
CV8IK8X9,0.061472249
TWNNJKBX,0.507635456
3WBWV7EX,0.058149831
NUKBFHG8,0.131903498
FPQKCEDO,0.243080923
AYHPAVUH,0.158204788
IYNZOF6K,0.04182383
8JGJ8TVA,0.846785676
BGGHCJ2P,0.810167718
29PCFKCG,0.023641816
VYSFNL5P,0.247370046
DPGKPM5P,0.053509385
N9VIFMHZ,0.498729813
FJHKOSSH,0.344815725
BM7QTWXD,0.354365873
JEAWZGY5,0.488069844
AMXVPAQW,0.052124961
6NPMVNPP,0.168057448
V6KDRPBY,0.163348874
B4MCCVVO,0.825390399
69XKCPBC,0.045854275
YCBHDT5P,0.096695907
VCGGAILJ,0.840005362
YENZ8DFZ,0.063873771
ZRXFGXH6,0.275829977
ZUSVDUE3,0.061828063
Q4GJCUZP,0.050488314
HVPZITBN,0.839116263
F9BRWDRG,0.406222111
DG5XRYOJ,0.092580453
F2GGTCD2,0.860248554
APW7EQTP,0.933318543
T9RBWPTW,0.051571727
TUVMYNMQ,0.103779861
XYFX5WQL,0.046929211
WDRGMKSE,0.247570935
FEUQUMOI,0.173056614
7HXMUQTC,0.040549664
EYWCWLXM,0.23021017
FMNZQTSX,0.213934961
BALUUQAP,0.225924876
6CET7BJA,0.069301532
SZGF26YZ,0.829001164
PBYPIG2U,0.350151116
HS2MGMPK,0.804991293
PEYRJZQS,0.465297556
UWRBD62Q,0.079041496
C5JNWH79,0.060518719
J3NTGAHU,0.166611093
PXJSBUVP,0.856664705
3KE3EEGT,0.159289506
YH7DFAZY,0.065888445
HDOSTZHZ,0.119678909
BNFYTZMZ,0.147655885
2RJYTKGU,0.294364798
ANHPQKSA,0.042177513
NKDVIVLJ,0.383619779
3QGPNTBL,0.361387217
P72BNE2P,0.181306839
ZJG2HC8M,0.06346211
BEWTRHJ7,0.054470935
CNXM8JVN,0.190793172
H7JTSSBU,0.097019953
VXWWRDEP,0.050390007
BBWDVHAS,0.057488003
QWDRBX9N,0.474160671
YXE7PFNK,0.050281224
EQT5X3B5,0.064092618
QPTX8DTC,0.177840975
AUYCFK9W,0.057544133
MUJZNZES,0.048263492
9ASTPH95,0.268104571
EATSKUUH,0.02777161
EEEZMHXQ,0.055836533
FGCP2LEE,0.066262352
BDJWIXPB,0.073661707
LV9HNTOO,0.068848634
AID8MGQG,0.122108981
LW8F5VYJ,0.03046435
VKZHTVNE,0.023879117
AENWPXT6,0.205421054
CVTRZN5P,0.860666394
2MXUF8MT,0.090296
HEKVEQXU,0.460455179
IZKSKMWB,0.275002474
FK39K5PH,0.18935982
2QHTYUYB,0.054715021
FPRSBK89,0.968580675
5S2GPQID,0.062522016
GACQR6R7,0.879477334
ULZYVWRZ,0.03914243
WAL6YFUQ,0.055817986
PN54KVRS,0.095460355
AA8IYUDI,0.550492918
KF4WHA9U,0.063067298
4WORCJX4,0.115489538
TKACKRFV,0.053044708
PK6MDGNH,0.106032404
KFYJV3SS,0.820600057
GEORLUUU,0.064367002
7KHBEGWB,0.171820211
RYD8SLEN,0.076751088
XQ2BEXRO,0.358870208
HJ86CW9Y,0.054124616
CYLS7DNT,0.016648935
KFSQV3NH,0.073429599
FRKGHCPT,0.122670586
KYKABEVM,0.821974683
SBPE4Z8O,0.027624667
JMPMFHLR,0.372814673
9VQKLCKW,0.081298473
DEST8WJ5,0.050852285
HACPPGDE,0.05802886
J3UEGWVQ,0.065144999
UTOCTDD5,0.060961173
DEY4KFJ3,0.088069509
EZXR3YIW,0.058911614
FQAYKMRO,0.213111022
5DHQATXW,0.494265348
C2TUXPA9,0.058130734
JPD7UBBZ,0.160830036
ERGDS55B,0.055155022
IAJXAQFH,0.838737178
8HGBLWXR,0.062317929
